학년도	개설전공	학년	이수구분	과목코드	과목명	분반	학점	이론	실습	교원명	강의시간	강의실	주제군	과목구분	수용인원	수강제한사항	강의구분	캠퍼스
2025	토탈패션산업학과	3	전공	60678	의류재고상품관리(현장)	1	3	1	4	최대수	금(10,11,12,13,14)	C6-0412		일반과목	20	타과수강불능	일반강의	고양
2025	토탈패션산업학과	3	전공	61324	패션상품기획	1	3	3	0	최영순	월(5,6,7)	C7-0624		일반과목	20	타과수강불능	일반강의	고양
2025	토탈패션산업학과	4	전공	60681	마케팅성과측정활용	1	3	3	0	최대수	수(8,9,10)	C6-0412		일반과목	20	타과수강불능	일반강의	고양
2025	토탈패션산업학과	4	전공	60690	매장판매교육(현장)	1	3	1	4	최대수	토(10,11,12,13,14)	C6-0412		일반과목	20	타과수강불능	일반강의	고양
2025	토탈패션산업학과	4	전공	60693	매장판매촉진관리	1	3	3	0	민현구	수(5,6,7)	C6-0412		일반과목	20	타과수강불능	일반강의	고양
2025	토탈패션산업학과	4	전공	60694	매장영업관리(현장)	1	5	1	8	최영순	토(1,2,3,4,5,6,7,8,9)	C7-0624		일반과목	20	타과수강불능	일반강의	고양
2025	토탈패션산업학과	4	전공	61393	VMD관리	1	3	3	0	최영순	수(1,2,3)	C7-0624		일반과목	20	타과수강불능	일반강의	고양
2025	실용음악학전공	1	전기	61837	컴퓨터음악기초2	1	3	3	0	성기영	월(2,3,4)	C7-1014		일반과목	40	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	53461	락앙상블2	1	2	0	4	노경환	화(6,7,8,9)	C7-1011		일반과목	60	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	1	2	2	0	노경환	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	2	2	2	0	황이현	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	3	2	2	0	김진이	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	4	2	2	0	정호영	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	5	2	2	0	성기영	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	6	2	2	0	강연욱	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	7	2	2	0	공두형	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	8	2	2	0	신사빈	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	9	2	2	0	박영민	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	10	2	2	0	김종익	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
2025	실용음악학전공	1	전필	60250	전공실기2	11	2	2	0	박정혁	토(5,6)	C7-1011		일반과목	1	학년학과제한	일반강의	고양
